"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
148460,"prior",0,14984.3590541202,0,,
148461,"prior",0,14961.4077785602,0,,
148462,"prior",0,14938.4809206347,0,,
148479,"prior",0,14552.571045515,0,,
148480,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",0.515656929610089,14530.1034257387,0,892.330324779741,0.991478138644156
148481,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",0.444637112340754,14507.6624519551,0,646.327616684922,0.71814179631658
148482,"prior",0,14485.2482474029,0,,
149156,"prior",0,15126.7926036764,0,,
149157,"prior",0,15103.644576499,0,,
149158,"prior",0,15080.5201397512,0,,
149159,"prior",0,15057.4194016067,0,,
149163,"prior",0,14965.2556179075,0,,
149164,"prior",0,14942.2750147797,0,,
149165,"prior",0,14919.3187709598,0,,
149166,"prior",0,14896.3869985313,0,,
149183,"prior",0,14510.4023893706,0,,
149184,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",0.588419765795908,14487.9309278774,0,816.724483687366,0.907471648541518
149185,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",0.436249517436624,14465.4861781436,0,715.914939951803,0.795461044390892
149186,"prior",0,14443.0682640884,0,,
149860,"prior",0,15084.7512720844,0,,
149861,"prior",0,15061.5978396148,0,,
149862,"prior",0,15038.4680469829,0,,
149863,"prior",0,15015.3620029184,0,,
149868,"prior",0,14900.1918556827,0,,
149869,"prior",0,14877.2306176261,0,,
149870,"prior",0,14854.2939049356,0,,
149887,"prior",0,14468.2341618924,0,,
149888,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",0.143782653455154,14445.7588376914,0,801.47242275142,0.890524914168244
149889,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",0.358585124179642,14423.3102913292,0,865.462986075586,0.961625540083985
149890,"2022-05-07T13-56-00-Andrew Simon",0.0594736842105263,14400.8886474139,0,278.152504905824,0.309058338784249
150564,"prior",0,15042.7110460039,0,,
150565,"prior",0,15019.5521804562,0,,
150566,"prior",0,14996.4170043417,0,,
150567,"prior",0,14973.3056269506,0,,
150571,"prior",0,14881.100310017,0,,
150572,"prior",0,14858.1095852416,0,,
150573,"prior",0,14835.1433267657,0,,
150574,"prior",0,14812.2016478463,0,,
150591,"prior",0,14426.0663678182,0,,
150592,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",0.114045811349891,14403.587159741,0,653.867311221717,0.726519234690797
150593,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",0.545393771715352,14381.1347958984,0,883.664607513895,0.981849563904328
150594,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",0.264473040792691,14358.709401599,0,717.63204487471,0.797368938749677
150595,"prior",0,14336.3111027749,0,,
151268,"prior",0,15000.6719356443,0,,
151269,"prior",0,14977.5076090185,0,,
151270,"prior",0,14954.3670216095,0,,
151271,"prior",0,14931.2502832657,0,,
151275,"prior",0,14839.0240373735,0,,
151276,"prior",0,14816.0282119671,0,,
151277,"prior",0,14793.0569066765,0,,
151278,"prior",0,14770.1102353562,0,,
151295,"prior",0,14383.8990119418,0,,
151296,"prior",0,14361.415898642,0,,
